X,Y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0.2515114193245179,0.5090183299693213,0.0,0.2734589059663142,0.38806943213831024,0.4868738405319825,0.47548612623164715,0.4348574217236817,0.47888311464523664,0.8172546704692463,0.42783413593373765,0.6400309312670358,0.5431034429595183,0.28409011534436784,0.44761419083453136,0.21209500895218164,0.176627535441328,0.3146054827283428,0.38587579580390313,0.3339889964637114,0.7922905365470775,0.333571739844113,0.2994248646331366,0.29338369214198734,0.7197843866735505,0.3975164374498306,0.7493747126105343,0.6827501874424118,0.5322812405431963,0.4708014235490739,0.14960037145895055,0.2951074720998202,0.2793230639721826,0.6464920866273821,0.6172953881527334,0.5037269508831006,0.4606632072989178,0.315198496386769,0.43504508943093184,0.4566080255321675,0.46620912732597275,0.6631759748557139,0.26071969938011386,0.5281440127067563,0.5962676461962537,0.34387551151276025,0.2768731352188086,0.23700268596738225,0.2548445408095207,0.5384530810062124,0.5452152346898987,0.4355025636928023,0.31391102919417596,0.44415343978008043,0.552854135130954,0.2224798371886254,0.43603673389279246,0.2573899463544998,0.8619471628137897,0.5286393844449571,0.6432762934715469,0.505974061965115,0.4113991212365874,0.5868597739356763,0.35779683175530896,0.04877913563825814,0.5490230363982849,0.3644897522329419,0.5247121477185765,0.7096045372142509,0.4078663429865156,0.3168788562983287,0.545917424274811,0.5350417499609064,0.5710108545865773,0.3811222952465678,0.3827514355414846,0.5205375484079771,0.11179667238653727,0.31145105483239605,0.6190674952484366,0.4554033804514321,0.3756913028687735,0.4231640585180706,0.19297625040662977,0.47718384324409413,0.4769177694136643,0.5328277670384856,0.6676089735960943,0.41622561697501814,0.3887177298081998,0.4769749964988467,0.5098546950569678,0.7775018827076189,0.22959591030789211,0.3646267489039092,0.4033186909084462,0.42955212517500485,0.352815891501319,0.22381013129384217,0.022802735250786913,0.3882183735262359,0.7345199023151575,0.17879326272372978,0.6692445204983464,0.547675750748417,0.4762103214989447,0.18542591009133794,0.09495091299681596,0.3830129952781567,0.11181923008359403,0.4897378490773717,0.8791114508874722,0.3356879696252675,0.42338124198069926,0.2644611342805996,0.47598541157576973,0.7071924925839952,0.4848856906274579,0.5036807579660495,0.3684521638139698,0.24649270580800192,0.7635218846288082,0.42966087030819056,0.30993314068350003,0.32852630289514023,0.4284527603041861,0.43102254220905256,0.23293181575858535,0.46991664499609803,0.6536082048192945,0.3199855200499697,0.6462498387065754,0.8403617711215886,0.4496176169182472,0.5739547673682514,0.3441021121004385,0.18297966248808034,0.17249657527985668,0.3906147338358448,0.24982769606779137,0.29811183515368656,0.14056465782573993,0.38985130177326593,0.7611760636313193,0.1487507249261765,0.5061104828479085,0.3838126167349167,0.30125075726407446,0.5545928493233123,0.1666821552756881,0.5515208400864575
0.26170200927360143,0.23574936881788877,0.2734589059663142,0.0,0.11461115290924316,0.6236673259052072,0.2652197301983595,0.6518143511794675,0.6946554897775259,0.9805634841645565,0.6977947093254235,0.7155030377809329,0.6170421026188153,0.3557059429565201,0.17959007996133236,0.17305650346205845,0.449275473462545,0.25961526626031434,0.14283675355699801,0.09318622900203206,0.9573029417346891,0.6070219685818298,0.4314004111700797,0.27106721524212624,0.7677390124274185,0.1777746088403545,0.656534182484655,0.7540708806615395,0.7691719369635067,0.581194508711828,0.2981938080394728,0.4243329695237249,0.012990698766363277,0.7882646779317554,0.6514266792443448,0.37740304896399657,0.6828159830965307,0.451007221988892,0.7060010542887061,0.531073153043946,0.7179356806762447,0.5259226077294665,0.14709012478258232,0.6506909489898186,0.684236662240026,0.45937085381593473,0.22431451308094852,0.4928427778979025,0.3545294353995428,0.5806331682529154,0.6810967333140223,0.19793619609088012,0.5476802729609016,0.23723679987640442,0.7942339057426338,0.3382750771888395,0.5435913990788772,0.5283921069457541,1.029693143903168,0.7841046052187028,0.8305069408433378,0.7348871905579061,0.270540903526982,0.748248399888014,0.4983551051235272,0.23558929545814816,0.31381079217556346,0.10405609271388008,0.6938632097155029,0.8066048747982517,0.637095884030914,0.5735816453051802,0.32677538663818884,0.6075431446971212,0.6836238943946773,0.6525143890406083,0.6561180169384047,0.6357424027923975,0.27819422596262866,0.5823067845504413,0.8092633506516607,0.5199341437426824,0.10957338999333409,0.3185385800129888,0.32522437899907386,0.22053124346276629,0.7074189400944222,0.7588924003202475,0.8625232778783828,0.6884927476941537,0.43556134285152887,0.5672377466220943,0.5047268241983602,0.7082004937725084,0.3178047360989416,0.171213584699066,0.25033922734923275,0.20051409284895602,0.5964825529141295,0.4734266194679321,0.2657762046177494,0.11699629581935644,0.5769480750797895,0.4209399810223863,0.6832423034420538,0.44591499335022045,0.7478952824804596,0.44879899790070693,0.33054983638628627,0.30133970634451074,0.31021617713689387,0.7629106772451173,0.7599711574837225,0.06253062991681907,0.6885184913002255,0.47177282251743646,0.6869299016828269,0.7964278113653065,0.4307588594026848,0.734357398078123,0.6362681860778121,0.1056788985762162,0.6160955304676777,0.5587546777285379,0.05030498566940875,0.16401096142990224,0.37055502903328336,0.7026214455522704,0.1138864358752661,0.6344427290894133,0.8669494930417618,0.3859489481849336,0.7668896641419817,0.9999520501532604,0.30180203510465237,0.37919690769707987,0.07556717644971246,0.4432370480697865,0.43805042834194885,0.5718735299293042,0.22372143402939165,0.2175687513533819,0.16670854864291226,0.5595313819497846,0.8598297674488475,0.4098310298056298,0.6807145520451758,0.12797951541082614,0.18967342100942286,0.6129253064501777,0.3165614003462441,0.7823517262829223
0.26642422969252744,0.12123553993464431,0.38806943213831024,0.11461115290924316,0.0,0.7047599168921574,0.22302939285915885,0.7535650974347575,0.7955082046581518,1.0622568461235746,0.8115873245627067,0.7737717437257726,0.6787334775355195,0.43583844835833163,0.07888946372091603,0.2612374353480289,0.5637623379401262,0.3137188732358982,0.10454887004761497,0.09989137350764896,1.0398478644869837,0.7216284493526907,0.5203259904759447,0.3353397574721563,0.8143383843801854,0.15242812532725344,0.6482464463169277,0.8095885481673138,0.8746593067387092,0.6561381342742645,0.4017690443196463,0.5130648780159577,0.10957202297401229,0.8663404652233601,0.6974435670253334,0.3740641282321368,0.7854224146570036,0.5396441178869309,0.8200155518940498,0.5974346308014067,0.8276722614708575,0.5022121259880847,0.215793347258522,0.7266078552443218,0.7478855544405811,0.5422831672613193,0.2897237525699794,0.604762112277068,0.4420387591054761,0.6331754490870815,0.7600917132144246,0.14392248874625288,0.6547169443266286,0.20367321258750967,0.9007126702121669,0.43164959235346456,0.6194653253594284,0.6426268139522026,1.112235760443778,0.8942282388104318,0.9216241828295227,0.8386215048132515,0.2777927591176626,0.8331765263161822,0.585624684986686,0.34959694684245735,0.24022280907879678,0.06492014705087215,0.7822344871464462,0.8695394903764069,0.7419653522722753,0.6851329536493296,0.26623761173107285,0.6691946867229193,0.7553346944094805,0.7666594531835693,0.7707015705519004,0.7099400989580386,0.38622054815637014,0.696469453415519,0.9015468288097247,0.5837605072700357,0.04814858729085566,0.33635177359387375,0.422842913842813,0.13401538021347167,0.811820592897338,0.861661229143382,0.9554814695023879,0.8028165264312402,0.500027574405944,0.6366387891710049,0.5446140915085361,0.7086851116540567,0.4073285595237981,0.17464761192093037,0.25497978229250357,0.15511580824042676,0.7050022254937585,0.5843240889488697,0.3801578370404596,0.026672237222116427,0.5387603663962119,0.531432472069447,0.7201626579238036,0.44781785474684455,0.8621313679180168,0.5621162964323226,0.4423578307657028,0.33404574763647216,0.41917022904917084,0.8774685420098208,0.7345280715542203,0.05294829976747426,0.8013806160684529,0.5755145592215156,0.786662416526855,0.8569586235640303,0.4570248364624588,0.8385451672872706,0.7497849247893356,0.186480455487729,0.5816288331565259,0.6401435652065335,0.08817849029911046,0.1930493102712419,0.40257689297124205,0.8167860624746431,0.20057359650989007,0.7230212823497804,0.9652021768199756,0.46115582292470464,0.8387405387833171,1.080187820520227,0.297899234998378,0.3319280267058776,0.05460888591680473,0.5560251455140545,0.5515962272728963,0.666575230190118,0.2986186495917461,0.2731191356272513,0.27513361641038264,0.651725311131348,0.9220277388359732,0.5229667558659733,0.7709075331346275,0.07688147529676105,0.23943161124950985,0.6694751833133428,0.4182023140456364,0.8861600530546624
0.7119309122520221,0.6673219216112746,0.4868738405319825,0.6236673259052072,0.7047599168921574,0.0,0.8871978158793135,0.211635820161504,0.21825922354383104,0.35767939804727533,0.46989732983928406,0.19449729131748839,0.14321408750667847,0.2693660257024468,0.7144875338063958,0.6733852468540616,0.4456540227516614,0.4004841374386408,0.6277985437806541,0.6064175426720707,0.33509287571244034,0.5008888080492914,0.1972700355457569,0.3726229115755447,0.2934300728288461,0.7995127559524304,0.5477451794327842,0.2331116592723177,0.3220545673548704,0.06543740081117928,0.6343458847432696,0.20363148332653336,0.6187656971674842,0.16557197991879077,0.24803565900466218,0.49048356093094453,0.23473648494548516,0.17832475388692243,0.48552753093227263,0.14359619297160436,0.7409334343134968,0.5772082304120576,0.48913497114548116,0.04849981813248929,0.14522758672771044,0.16430470138527192,0.746949580325434,0.5889293474092865,0.2700419371612675,0.2038833165641973,0.059177676628871134,0.8214342819873862,0.26967494675852854,0.5961989414715341,0.3531203595760669,0.7058984614566596,0.09149386421606943,0.5272071401994008,0.40749747580042084,0.41068445274289694,0.2350252747497248,0.27672825745737645,0.49485454174560284,0.131467473654338,0.13139748305150506,0.47333599661310033,0.6979951893331104,0.724891279569925,0.09911780950099328,0.2313550852341667,0.24932054137043605,0.6278883352568703,0.6642777828614815,0.14384244814245406,0.09394393119652145,0.4681745137732411,0.5133310849706612,0.05530224415307033,0.5978851845354879,0.54985907775896,0.2221624897097029,0.16306430998316224,0.6636008494458617,0.44482093024410374,0.31300282359829845,0.701731269315972,0.2708162170971015,0.2791076875281559,0.2746376661026335,0.49720817869976225,0.22315446714991577,0.10586979407697769,0.28815245914048054,0.5243404314082344,0.7159542285825442,0.7834674739742772,0.5104195322294877,0.6245310224273627,0.29751249763590065,0.3374706773593768,0.509589772276553,0.6868257149553479,0.6581845448313739,0.34221254560865944,0.31194016443201383,0.4631911295591696,0.6277712463529809,0.5436922849003962,0.39472217094862644,0.41489961952367965,0.3766169143274282,0.6041715851098537,0.6865087485452358,0.6713677959690517,0.6525142695859903,0.6888859323976082,0.20118102426666054,0.23505340711653866,0.3703095427896509,0.2825484488798265,0.6030290740386636,0.5227827243677147,0.6578383122399185,0.06493937579934884,0.6209634995929935,0.5223483944226345,0.3756652033494242,0.4928521504108678,0.6638188107135551,0.06678948252907126,0.3153781928070375,0.24426093330409054,0.15975860416203264,0.37641049989659975,0.5105475012913604,0.6341064469812933,0.6929411530036561,0.3800753499230276,0.4012819249310762,0.1273656265816462,0.4062825223192095,0.7619739778272812,0.5968511297628795,0.11079588783285306,0.27947234135686805,0.39371370919892,0.1034077057760582,0.6474945619486389,0.47027531002258316,0.17694095454222403,0.3327854908251316,0.30789676965079665
0.04731341571170089,0.07961149308928528,0.47548612623164715,0.2652197301983595,0.22302939285915885,0.8871978158793135,0.0,0.8967715058089812,0.9406031746254009,1.2429435677623397,0.8947400761464205,0.9792695831804994,0.8814011245112883,0.6204818039896607,0.27696899855399243,0.2712188023941488,0.6438876665695938,0.5195896535490303,0.32757653478564314,0.31312063356917835,1.2193398452907436,0.7874763051647843,0.6926531612873266,0.5345857019086236,1.027444253775576,0.08772620535636862,0.8698552706997432,1.0171456688755103,1.0046056478187333,0.8461673526062208,0.4126244591519557,0.6857604608546239,0.27203265686334194,1.0523018012565606,0.9105615008269667,0.597058894677032,0.925774448328555,0.712231214371863,0.8997465540640524,0.7960133839091433,0.8298037940332622,0.7206399948010602,0.4097923749071298,0.9154284618804907,0.9490194553953267,0.7229937190512847,0.23701754898509092,0.634206423856709,0.6172454609176747,0.8422909221062017,0.9451009905974611,0.0791571289057699,0.7830100496157777,0.4249379679312613,1.0266801874951457,0.40349799544538695,0.8085035713726962,0.6954306904830097,1.2915777830463637,1.0039885340040593,1.0873002998594419,0.9748650361951464,0.4998472723553487,1.0097020841649873,0.7599172036914027,0.4556557600682614,0.4373643621876056,0.17337959443562892,0.9535119682860126,1.0713999272353727,0.876018394253155,0.706605874857508,0.47240161937025227,0.8718774426923689,0.9487887714812706,0.8458018695587896,0.8371309571368304,0.900737051603936,0.4180803194822616,0.7451060784900128,1.0651103526717047,0.7844952052787356,0.2705985763351488,0.5571864378747733,0.5817889725267105,0.33357547127821824,0.9463049570577658,1.0005700034135783,1.1174072418121404,0.8772927384349248,0.7000203170267382,0.8324344391674768,0.760081362823566,0.9313955537576492,0.37308185304101515,0.11111475755084227,0.4771306295753322,0.37570191294698835,0.8262201338728399,0.6977215002779996,0.458379771196231,0.2495287932193306,0.7500050073252702,0.6490069030897772,0.9375447164062867,0.6708470855294134,0.9057339786823775,0.6072794267458639,0.5574734466257167,0.5505654985807789,0.5486989021486951,0.9304857596890426,0.9501441466429654,0.2299049784881951,0.8285021119081855,0.5638494964206484,0.9347631696325296,1.0608084160688522,0.6767879653167894,0.9733502049609989,0.7863423837911473,0.37014531869534023,0.7943011074382181,0.8224172205969592,0.2809382962532531,0.40726648385888076,0.62012593303774,0.8940770435268267,0.24327579283652442,0.8943028161034716,1.1153277845040697,0.6511364173406906,1.0320060463474316,1.2629058579684367,0.5209190758039179,0.5432940027165074,0.20564880956219364,0.6584578046669083,0.6474254802941212,0.8272632442647885,0.48874498724232357,0.20912435677527094,0.3350657511528257,0.8173135968539134,1.1245579832526766,0.6241940170584298,0.9391346445165247,0.29991002075834783,0.4461596196342276,0.8760120702878744,0.5688413593107824,1.0215770935784378
0.560419333283929,0.8150851166702193,0.4348574217236817,0.6518143511794675,0.7535650974347575,0.211635820161504,0.8967715058089812,0.0,0.04411144520393154,0.40651815572386674,0.26424106696370936,0.40079344882757806,0.353223888283169,0.34970460702299583,0.784251892152637,0.6455144246611537,0.3213040640098924,0.49419794880897666,0.7002922949438205,0.6648900949256201,0.3813962070997216,0.31893381650838243,0.25578231830465403,0.460098605074227,0.5001128586613577,0.8124747424454641,0.7459434222676541,0.4353698632831409,0.13265584734307403,0.26220186645202814,0.5618166561414659,0.26246220439351386,0.6510856400332901,0.2882303191522466,0.45887365444074973,0.6366642824162833,0.03359428818179405,0.2409970104530673,0.27964949355960395,0.3264993906437869,0.5569368337762823,0.7514498359286607,0.5471368986051651,0.25475878315815176,0.35317408565987773,0.2623872947704111,0.711717829358665,0.44863118187753437,0.3268502463521138,0.4068333012229406,0.23541350283108617,0.8436885452834605,0.12504849912498248,0.6985751765799836,0.16377451536504348,0.6254288925515952,0.2635617284448631,0.3717086112969956,0.4447624055000412,0.20361448257392653,0.22026692174936416,0.08896971722210766,0.6089611600648865,0.21066799156199034,0.21287206833578495,0.44334527832082576,0.8098474638184164,0.7555973186402637,0.15613598385786612,0.4104744946028544,0.045658072799838544,0.4663243042781935,0.7840819442167317,0.35255231941588133,0.2939264354604668,0.2715629875474072,0.31949057882076315,0.2664878402903651,0.5318561627883444,0.3788393170454181,0.19492771826195368,0.34353919300239205,0.7212504746427127,0.5729621217325035,0.33127088951502204,0.7868422719820143,0.06881609647385789,0.10866485672164744,0.23720089587930587,0.2951861034037747,0.3659280212622406,0.30189186950343067,0.47164666325071747,0.7298890396312512,0.6434366260610329,0.7863668798254846,0.6183569164698954,0.7142593736537031,0.11407980667122718,0.22024461099528217,0.45626673528041894,0.7419150649374896,0.8342564631873653,0.25662574128606624,0.5231345862838103,0.6281439979111623,0.42641743702397455,0.41649587869600385,0.3431160635657315,0.5336723235269684,0.3480727133323121,0.39875641683500257,0.887122282317366,0.7097266736514185,0.46473900875399143,0.5638583830130329,0.04322437336521366,0.4218020351011491,0.5327898840251579,0.09119607920351913,0.42221187172674346,0.5681863293428043,0.8407856663369545,0.22096968017430887,0.6653949951640913,0.5999957223108868,0.5177730224867787,0.2880236711885757,0.655561612605389,0.14584008852887942,0.21931548171449855,0.34595641359012363,0.32474133329340293,0.4320007629309196,0.6346781945697162,0.7704901792151505,0.7270149098881011,0.26887968447863564,0.28830770756303414,0.11492499099082541,0.4712994618080563,0.7327407813222008,0.5703980442989693,0.14129243930683538,0.4470410519906768,0.29726938824930654,0.13482053975837457,0.7133896248557371,0.5478624245651755,0.3858707700504787,0.3357692640102616,0.13524377705215157
0.5896569767742661,0.8481151000355104,0.47888311464523664,0.6946554897775259,0.7955082046581518,0.21825922354383104,0.9406031746254009,0.04411144520393154,0.0,0.36952521686147266,0.27930439869162643,0.3984919752819285,0.3614705051796256,0.3858816435395845,0.8247537306515894,0.6896184895416252,0.36187738271393316,0.530860911417457,0.7403026546958046,0.7059078216287343,0.3446220087014801,0.34703923788691177,0.29163280570232225,0.4971241102442668,0.4969029464144745,0.8561537770509786,0.762316566742739,0.4302091523641608,0.10590127244465207,0.27541468955523046,0.6048897687549526,0.2985546017205423,0.6937162211987562,0.26761908890799735,0.4658751171793724,0.6668353793615333,0.026865215590156855,0.2756352453916157,0.2941442109332348,0.3452075387244036,0.5814195361856612,0.7760196470958929,0.5876604120408735,0.25648527410676236,0.35281087651790694,0.2934799507541021,0.7557269016365026,0.48549782593311136,0.36504377392200726,0.419897945577011,0.23095340774523127,0.8871001995788292,0.1678597633258633,0.735523863147538,0.13766595930673842,0.6678641116572464,0.28247010885113233,0.40653225783434915,0.4058617617464536,0.19319884912217591,0.18201237370082793,0.0596477164749861,0.6439702312403752,0.18991193393394903,0.24297157458754454,0.4874178836184726,0.8460422030459301,0.798535332403106,0.14445212397513832,0.39726998774304373,0.07961341978623247,0.4986262422515118,0.8191264883942391,0.3619541014410838,0.2913473380808406,0.2936603156257576,0.3421850383992174,0.2709243799793197,0.5753011158901826,0.4096178753851845,0.15676484156254475,0.36321914583932147,0.76251023464456,0.6057258965517808,0.37278257380873064,0.8259730803009936,0.05431841257586943,0.07108409798144089,0.19559730528067362,0.31296252459871815,0.39373380862184476,0.316431355283766,0.49220958827443106,0.7420909711355028,0.6862928753056521,0.8302676063213038,0.6542238203297803,0.7526774727126984,0.14969509897447236,0.26301138624783793,0.5002394607582088,0.7834133096467948,0.8585691456544586,0.3005184499953959,0.5292814881286036,0.6544664184243203,0.44283461498857823,0.45565023729986887,0.3872274252830781,0.5675001745253263,0.39192077946974335,0.41197742360680883,0.9024649099691932,0.7521822116314822,0.48842942473483536,0.6022049457268706,0.017078351287104433,0.41067963493052306,0.5590392882598902,0.06477142541502613,0.44917910922198845,0.6097440742941468,0.8630982709582419,0.23957357739361612,0.7073761519731795,0.6390972266784573,0.5478171175391453,0.3034410683214203,0.6995594627924706,0.1516439119351756,0.1752181078309957,0.37944154173444644,0.31085486846056154,0.3953533423432244,0.6684367369197662,0.802970691747106,0.7697347554168329,0.31139182484958733,0.3304333221599594,0.1440917301861437,0.5106901319486284,0.776810524380514,0.6145076991686088,0.1685500436563307,0.42984114244299937,0.3404295993889576,0.1260269348389116,0.7539964536204247,0.5866592673975937,0.39514418192461964,0.37828106099044384,0.09998325527014412
0.9487272703379683,0.9353928759959179,0.8172546704692463,0.9805634841645565,1.0622568461235746,0.35767939804727533,1.2429435677623397,0.40651815572386674,0.36952521686147266,0.0,0.6258541510392721,0.3576294376991375,0.4162334149881261,0.6270427011069122,1.0695013425728128,1.0176431346295953,0.7266069636416499,0.7549974061113942,0.983062229283974,0.9636066166591284,0.025254036945669137,0.7121517036767396,0.5503216249762133,0.7287731644293295,0.40645994943127084,1.155413290785202,0.7781222284868401,0.3508968454015308,0.3957104739964378,0.40836245266016097,0.9562816308025459,0.5571893278759527,0.9759859422144588,0.19846458530873815,0.46802716000665456,0.8151743549327527,0.39557140632751664,0.5307652352919853,0.6384859839790492,0.4768960974012818,0.9377129997684649,0.8617657623380316,0.8467513363880886,0.33821275453268085,0.35208392333288924,0.5215117733914666,1.0891475903879217,0.8547399602091535,0.6261115092880677,0.48387053005992703,0.30248472443027774,1.1784752853703393,0.5282682960011824,0.9434453946559641,0.40679069353252517,1.023648873783191,0.4438023171381495,0.7760223511168953,0.05081791157306424,0.4895874381904951,0.18766464177835468,0.3819602585731842,0.839955943569574,0.23384958618554275,0.48304508060785806,0.8132481140757685,1.0383733443298135,1.082304376094541,0.29350120581650296,0.26835792150035964,0.4486794450234733,0.8668510228069273,1.0009413486111614,0.42439267387696517,0.3185776748476621,0.6518978295199562,0.6998205864951107,0.3567612337632992,0.9230974145271342,0.7769167242137474,0.21279378025483903,0.4942624363530067,1.0206134613490747,0.7848475696569124,0.6631230950420187,1.053151746428709,0.4043705812584337,0.3574671651783346,0.18484205982527357,0.6628411088462564,0.570948921226783,0.4347536960398328,0.5905476475836076,0.7251103085620971,1.0388676333896338,1.137560436615385,0.8576682298141951,0.9756886082086622,0.5189616845968589,0.6213805126716618,0.8398747781184556,1.0439678287780363,0.9338869925197614,0.6481274379666063,0.5048146595065938,0.7703072026855559,0.78370990139221,0.822821193434035,0.7223038097459326,0.7610117429523817,0.7139045594470305,0.7458814277322448,0.8940036833599332,1.0289980315537284,0.8445499349237974,0.970365256163991,0.36385589449311995,0.291821732489497,0.6888641810777123,0.38866472229342425,0.8115542795899774,0.880379458511743,0.9199225613399771,0.42253302710212565,0.9786423074425812,0.877845105728794,0.7111228235086058,0.6490978587382027,1.0143133029801,0.35108181721384873,0.25115299201480024,0.6012359581064529,0.24262821531573045,0.02629094513253312,0.8499201889438108,0.9599881248658765,1.0504582852242255,0.6701608434652401,0.6906492943697429,0.42689576633048654,0.7639156513578197,1.1066590218331511,0.940597533741908,0.4307388769831189,0.24657359904961193,0.6948555581441122,0.3112506897152938,1.0036462875048189,0.8264096566260081,0.4415973899748307,0.6794450004157123,0.3635716751609819
0.32288956201467844,0.9308562237345341,0.42783413593373765,0.6977947093254235,0.8115873245627067,0.46989732983928406,0.8947400761464205,0.26424106696370936,0.27930439869162643,0.6258541510392721,0.0,0.6628996141782904,0.6055294585735154,0.5094291636784094,0.8635427328389504,0.6236775550598795,0.2522137117898107,0.6339402757183521,0.7907388933902251,0.7437536265327038,0.6025959307360396,0.11936435476827871,0.433394304423664,0.6000993690708147,0.7623010011224913,0.8218743287031838,0.9727160120786396,0.6987336216003652,0.23091767802439656,0.5103427580584057,0.49392073778601814,0.43728313137079544,0.7020162882605994,0.5469176952393344,0.7108518759261853,0.8106568146032166,0.25361781416151397,0.42833004032197386,0.01563961754848979,0.5602917817089632,0.31228493112745037,0.9488239601449273,0.6423339899363394,0.5157568538290811,0.6143852302919557,0.46275253290492596,0.6711770485861952,0.2975527896366531,0.4747035775823984,0.6495263341466082,0.4992952575401861,0.8616242346394161,0.22517072903991148,0.8217741120404667,0.2262670172365199,0.535003813088872,0.5010347890083431,0.2149898204104675,0.6525337506072645,0.15320303129118198,0.4436575703334168,0.24668914048535937,0.7532385566572818,0.4691513886903079,0.42507987730378727,0.46220807369883415,0.9346437512746817,0.792124127926155,0.41946527412458445,0.6741395605140167,0.22170243360523392,0.27070707373261343,0.919462285650787,0.6032020183553389,0.5568543955985903,0.04993609723492757,0.08247324849563185,0.5251707889387395,0.4794702153430644,0.18430860544742314,0.42073572697288003,0.5739135811717369,0.7927899114484449,0.7348997675024366,0.4430756013575124,0.8833505879315934,0.23000097369547345,0.2689926582316591,0.4410454123604799,0.03756825599507722,0.5682050051414503,0.5458103983463609,0.6931642034713872,0.967908254679457,0.5616158393268557,0.7859091702059171,0.7553757389942083,0.8222908208670321,0.17839897935828317,0.2414189537241103,0.4408927316705626,0.8083805070732126,1.030729860176851,0.2924284096028927,0.7754540563327489,0.8217287168982543,0.16353694120138845,0.2991780518172039,0.3723438275890267,0.6912232525903703,0.4032084036641677,0.13465695830451266,1.1148685521891213,0.7603178252033598,0.21960198782631393,0.4153727393057479,0.2928693275673109,0.6859447359991493,0.7307931082937383,0.23952930536060352,0.1953907300095283,0.6463376290278685,1.0454530142790237,0.46244380397440643,0.7283577487663868,0.707924280215115,0.6986796883744135,0.02414577240701935,0.6571207312945073,0.4070545460332001,0.38265773756192,0.5231358104771943,0.5880291302361924,0.6521280628291224,0.7865293132691852,0.9249721386981952,0.7706224384295421,0.2576223455447535,0.26008897429867944,0.3504052195628551,0.5877418361066608,0.6974617402059806,0.5631920399395133,0.37516869665722913,0.7087299188077677,0.28933502944998796,0.3986723052410807,0.7950879720975798,0.6632089140924847,0.6358547654875931,0.43060182778412986,0.263044602035533
0.8872418653610438,0.5830885193895529,0.6400309312670358,0.7155030377809329,0.7737717437257726,0.19449729131748839,0.9792695831804994,0.40079344882757806,0.3984919752819285,0.3576294376991375,0.6628996141782904,0.0,0.09999269991539174,0.373500749152944,0.7637107257509408,0.8015203181967074,0.6289257650912079,0.4610900779930007,0.6808893285267387,0.6742792560117382,0.34460661624604205,0.6948102498684158,0.3414255119304057,0.4447306674138657,0.09941318326188141,0.8926976631090225,0.4258436441263313,0.042821678847025986,0.4943782853492096,0.1751930987834295,0.7896014976344062,0.3452440573868292,0.7076757542118641,0.18830677352126715,0.11039836928367676,0.4728915770209033,0.41923608743154156,0.3274454142770682,0.6784922919000925,0.18891161373415133,0.9343918349641541,0.50459389041276,0.5694957161395428,0.14728493045444296,0.04956190966889663,0.2962639796590051,0.8762991644733387,0.7730958766043671,0.3919367286459406,0.1433414740231059,0.16756393482326493,0.9062629522470941,0.4630184721624963,0.6215062115995242,0.523152232226246,0.8625103315774737,0.20568910007993468,0.7164658280440552,0.40591473976155756,0.5906640500923819,0.3360872741087023,0.4524049143498916,0.5183447258374572,0.23460832097215065,0.29195270331797635,0.6161614870552644,0.704166697253209,0.807924070776084,0.25583642786105903,0.10098119502640619,0.4413491168300065,0.8173784272375916,0.6635714185611652,0.10917499110621737,0.10725007043565704,0.6625561473550641,0.7078268768985118,0.1404599116411737,0.751494452930202,0.742013922451908,0.33757027582808036,0.19679575391103127,0.7276298783676007,0.45860510379455083,0.44967185502827983,0.7366798996038487,0.45277845326952637,0.4475928640130468,0.3747905585644009,0.6910865890922713,0.28033243637766664,0.1630708744253493,0.24703298207925578,0.38147403054128426,0.8681135402653519,0.8850306731783468,0.5389611284717586,0.6607591926402303,0.491974314192913,0.5237762725687856,0.6618201517326222,0.7514897272932882,0.5762711427214552,0.519999267573809,0.15422121322928128,0.41982562610716984,0.8219160267909057,0.7247685689803969,0.5553135296661222,0.4454010615211166,0.5285263314268033,0.7974559769351429,0.5513907760076087,0.7515183894795239,0.8466098740995975,0.8658381488034436,0.38194392369047286,0.08418424559413216,0.34800209811781346,0.45911275247715966,0.7964325518118811,0.6098457159774651,0.5631387179402095,0.2242040822737386,0.699779749331975,0.580912410306308,0.38383411315808186,0.6861366350162139,0.7796085174044571,0.2558840276168148,0.44030116792469265,0.337981238482345,0.1256697434392124,0.3641904256508361,0.5198993231709707,0.6148384562048774,0.7751910067477747,0.5626319962912889,0.5832472575842076,0.3209316799571649,0.49248391562810223,0.886848253587661,0.7284805238072193,0.3013868624733174,0.15018043329928096,0.5711793816846319,0.2725735912472563,0.7052070076852206,0.5354775132975333,0.10439279718074919,0.47457696754554773,0.4735917318139855
