X,Y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.5973733350917144,0.9198969986667357,0.0,0.3618126474280865,0.7385490692883732,0.23432129067153187,0.33206929981695443,0.25291340955944447,0.857296273359257,1.0282654402612983,0.5459784260952474,0.48302904537263386,0.2022621282970849,0.3316237403106545,0.7135171643646842,0.15811273672680926,0.6738724391744244,0.4234411510966876,0.5238255877608936,0.5026888860011399,0.3858743477896615,0.16012897048615748,0.5118586245151225,0.42329955498135413,0.4944221558290005,0.572829901724925,0.39569067351465637,0.32188784476225285,0.2032847872742784,0.41688873438646934,0.8368672856394688,0.9778897740860097,0.5897705790420731,0.47189852167749485,0.25889102599422026,0.2967844048017072,0.4138054569215348,0.5634830833931391,0.6372148004820368,0.7500875897548492,0.9944372989119649,0.4370686885557549,0.29774854475029366,0.7572394765789606,0.5490199884384412,0.7488860866821792,0.5799238135556691,0.6913756546198355,0.28977046890529207,0.8525939750530518,0.8350313483669958,0.8587715552533939,0.3330872637650508,0.5969574904763693,0.6315630365878845,0.8327490619116235,0.6064188693356479,0.31481175773655434,0.29065463658957874,0.8460092686728783,0.6900958823123126,0.648665823046628,0.6274878282847886,0.5299452280607655,0.9012318702750706,0.1562974593642343,0.37521860189686085,0.6731139666552025,0.8444128662795357,0.3830769768898349,0.0905074871218165,0.6175153696225104,0.6236801071905176,0.19845628991501843,0.14733344016016042,0.7796363008662289,0.3212616879530822,0.3699989778681258,0.3958783549326163,0.7676743723718535,0.8369495423735765,0.12039784420033947,0.7389277446688848,0.8087770603813788,0.44104621457223747,0.5756734129015604,0.8013555734213589,0.9014306307000985,0.14169574572463592,0.4055523967364995,0.09070574226724486,0.4056836496372323,0.5424729194662825,0.31063227590130876,0.21431409783385802,0.4658335441009073,0.8693877019014841,0.7522040242032075,0.39882739720165317,0.07671934471466567,0.6684852302457076,0.5924510955397663
0.2871800492607719,0.7336484623924229,0.3618126474280865,0.0,0.4362114791906595,0.5620482612809434,0.4941074045252018,0.5525667156313585,0.6532094391154792,0.7314920882653687,0.1907615555830274,0.4112158289749403,0.3446241004022414,0.5307493715148848,0.7019136025427182,0.4559864411289792,0.3240839532756104,0.06228821045818026,0.1953337284650059,0.648963482104193,0.7165247194356031,0.26935287854818896,0.3971853840154395,0.5799073271528271,0.1975678037301811,0.3868465031336347,0.40771852780250173,0.05223406617794568,0.5626312582510222,0.06329092192005425,0.7619638583117989,0.9787732422120052,0.2310978850173341,0.11215976711936979,0.25132738235026947,0.21090139459060875,0.25582482425950426,0.24684982996883065,0.719127276750907,0.8409317870067323,0.6968034967239841,0.6886574979254196,0.622516613119283,0.46200309673594453,0.29837780760676025,0.7054964930013248,0.704395452388404,0.7388483057082409,0.5652416888071448,0.7044937185903234,0.6529345405611194,0.5857502717815556,0.58174161804741,0.24080917909713193,0.5280866637869723,0.5669985844714933,0.251880086409506,0.048098216367769675,0.612283277000919,0.5637487124433607,0.49448441256443815,0.5672295661134927,0.6920028994541524,0.2348521103350774,0.7817891298330997,0.4486058732015018,0.4684404279605754,0.578772579859258,0.6306310281205416,0.18513848078412107,0.40926045582419307,0.4742126739994887,0.7120179488746392,0.19797590070358886,0.21597313695700798,0.5859491802846704,0.6147681930370605,0.6327998735826691,0.224619784612177,0.424244299357009,0.72663960908202,0.2746829847090095,0.7719371278597033,0.6253763713399461,0.7066655634991026,0.6411266804086553,0.7728972844853024,0.6712333489936544,0.3229285986684528,0.20148463932161273,0.27457441900433527,0.21355897339703367,0.703041545724718,0.6643370277769146,0.41675658006007216,0.2406676812580404,0.7373008980442585,0.4959506401276379,0.2631612965201411,0.3296711241531556,0.4489495974288479,0.4090769290080858
0.1794930913297592,0.31093819084787255,0.7385490692883732,0.4362114791906595,0.0,0.8657914958845803,0.6762932071848734,0.8310751924995303,0.3054648722315555,0.29622647379974976,0.389975178329291,0.4128736211635055,0.6100302196996812,0.7284019744931637,0.6009867803888669,0.7619483822514804,0.18826894639453362,0.40253595477927484,0.4671033621311851,0.7489273566721742,0.9991338817028104,0.5894295097394315,0.35788537764949324,0.717185566865791,0.2489392802243155,0.2552133659128099,0.5068032510351806,0.44637145275780155,0.911355079587046,0.42604458992872235,0.5592113530345165,0.8195215839756695,0.27182727666172307,0.3463693932501963,0.6875164541078875,0.4509378134926368,0.34876319070590933,0.5012691040030146,0.7237917919957111,0.8203793295478347,0.2615671994750585,0.8854910351419505,0.91184259202569,0.030288394002734677,0.6157522271824172,0.5628410919215161,0.7617942832464033,0.6966970118243485,0.8182220959386548,0.4207491121444524,0.33733753607661254,0.16124350174716928,0.8051845227271079,0.38171816846090934,0.3929662446242019,0.15359913687683205,0.23986373657666912,0.4647223419726654,0.8998593651931833,0.13307419665471718,0.23907886400405023,0.4383548824763269,0.6862385642316747,0.21112031853471924,0.5149225057456248,0.753274837218214,0.6026305637997593,0.4255124110845171,0.2754228220416273,0.35744501575551024,0.7458483392141927,0.32086121211686486,0.7264352966109411,0.6254434152174781,0.6004153386051555,0.27887770743830587,0.8721938952698758,0.855137315081394,0.6309924887428385,0.14851709121857098,0.4878127178748848,0.688576089799523,0.7018574950071481,0.3177927898903214,0.9142741803478875,0.6564571348494611,0.6265418802550285,0.28356817545964996,0.6335455877205094,0.6003789845971979,0.669783504291658,0.33969417463677626,0.8000879322130656,0.9902744649461714,0.6737827780098595,0.6081771648941892,0.4656953871311642,0.12464941682668765,0.37011010394512783,0.677151283950451,0.1893848823563536,0.255567059508995
0.8288625607246628,0.8835761275616748,0.23432129067153187,0.5620482612809434,0.8657914958845803,0.0,0.25276563625957416,0.058077326526999304,0.9088794656877912,1.1352063665642838,0.7525965311381673,0.514493747185442,0.2559487426566956,0.2153331874030424,0.6569987133354515,0.10829938829738943,0.8436531530903351,0.6239785082938472,0.7422082208392653,0.37234889409171085,0.15555148828208604,0.2985383597200752,0.5611240615738573,0.30706989780752103,0.6448091148283898,0.6497432026762082,0.4049225589284158,0.5139510755205874,0.11268994637710746,0.6230235182022558,0.806718466183938,0.8867584711555685,0.7742755763333399,0.6630691421709002,0.492897685514512,0.4215374668655518,0.5172558297346993,0.7859235804209173,0.528600300729419,0.6207736226001904,1.1035237412765888,0.23476429133421728,0.06363698770334505,0.8780929990249252,0.7809989073397451,0.7084747524495174,0.45046788001693155,0.5983639477504198,0.10678509497451041,0.8681915859539391,0.8742965939142509,0.9567963715476755,0.16166085829837606,0.8028498896681283,0.6478890949713025,0.9275352095642625,0.7845664065324511,0.5140836849368491,0.05644562711639334,0.9514536591329039,0.7541130466025857,0.6480099330925283,0.5326633218579028,0.674035115323197,0.893783879079388,0.11656084080944754,0.33313420677949324,0.6766174731176426,0.9034700959316648,0.5171594285401923,0.15644001620535444,0.6609460664355358,0.512734875409988,0.42869493132153713,0.35271545076916794,0.8318821180964145,0.10385011041068469,0.17114808325550881,0.629449521843746,0.9267880982560035,0.8296881583241088,0.3545864876179525,0.649326420574248,0.8514409502040857,0.22769658976862064,0.4899421873038353,0.744857522545222,0.9669157814420578,0.24549832346504172,0.6375463546887781,0.3182848832184393,0.5288040012444467,0.39285604347753833,0.12828033896952065,0.19491873957389894,0.6981263618705505,0.8730290854583204,0.8473022940313442,0.49637725362355933,0.2342486337875125,0.7499305980406399,0.6642235954872656
0.7718093591101218,0.637333566132425,0.33206929981695443,0.4941074045252018,0.6762932071848734,0.25276563625957416,0.0,0.19765446499097147,0.6694079033319871,0.9208115920895449,0.6732835180566,0.28223927952125843,0.16308065130365781,0.05256694988030439,0.4085426524178868,0.20287540198779525,0.7006101112082571,0.5472981134632479,0.6894377806103013,0.17462734387997447,0.3407956646765062,0.2522134289617723,0.3351159609869497,0.09527889294771102,0.49654497324443586,0.4344463129835619,0.17366953634449248,0.4420795687599105,0.35190073221007273,0.5564895270258348,0.5545689603349641,0.6553689471391052,0.6563164719335736,0.5661639279980905,0.5461174484356689,0.29232114662318615,0.34039016335647826,0.7407214804440001,0.30620380433878075,0.4180668974300774,0.891316335002899,0.2125972891197847,0.2705183849982345,0.6824630383282659,0.7739996061889163,0.45709440961855274,0.2491006077876582,0.36538401418450145,0.16212459872859922,0.6184388336493787,0.6308530545234232,0.7409439035092398,0.13211330496346957,0.7181289185412792,0.4017823182082774,0.710456847332064,0.6567956802662112,0.45346084487934096,0.25908928233129086,0.7409075202738334,0.5249071483755978,0.3976032413946887,0.2999091884564481,0.5154540608531725,0.6411493973291481,0.19829233658795728,0.08444922875395942,0.4266085921206208,0.6672974302554665,0.37147615942681006,0.25293796015755665,0.4252087449806892,0.2922057730473703,0.45269886289150535,0.34992366978242584,0.5943686871209641,0.21031956009015776,0.17950217140991087,0.6458463154451187,0.7661853325774313,0.5771885378183058,0.4161932510128996,0.41491744638833267,0.6096206563180626,0.23928036289338797,0.2507155422529028,0.4972701173742461,0.7323681817954216,0.21703902895308247,0.6413070466004667,0.3654835543184524,0.3691606320263901,0.2216698500453263,0.37557542472950056,0.11807717593125133,0.698765419830531,0.6213505096544591,0.6333757341565299,0.31810088794629987,0.26933288107225534,0.531374505554577,0.44442480700347875
0.8320446716073899,0.8255860419706557,0.25291340955944447,0.5525667156313585,0.8310751924995303,0.058077326526999304,0.19765446499097147,0.0,0.860237747761409,1.0946225359882766,0.743164031632163,0.46687635751727824,0.2263403608142714,0.15786663772090853,0.5995192202105829,0.10110590847368768,0.8201320913573622,0.6135539730421491,0.7387745789753483,0.3149002462988457,0.17045457275136508,0.28382712336041765,0.5154339308310021,0.2489925822549651,0.6183095204262017,0.6073522018966306,0.35653067665163024,0.5025627420327128,0.16892558800543533,0.6149068073953659,0.7502115542494618,0.8288332819915952,0.7561099196251619,0.6485659502180421,0.510269037674799,0.39484638791587384,0.4825306228407527,0.7846685904787395,0.4707489447662782,0.5642900656254304,1.0635008330587001,0.19039003686374362,0.08090710417025342,0.841869093435782,0.7884557706550668,0.6516377746452411,0.39335572808130487,0.5403046425494225,0.0501199153589158,0.8153242339097687,0.8241837540492296,0.9154304186145674,0.10529325941239552,0.792644591653684,0.5964835482100043,0.8857527224161569,0.7642012517556284,0.505264900766735,0.06886685496979765,0.9115388942258562,0.7083996714752924,0.5946894081997832,0.47459078902765073,0.6454673741116256,0.8386578937910775,0.10684377318117685,0.27982405194186905,0.6235263396602893,0.8559310300422438,0.4893190591922595,0.1651782007103486,0.6130218823222908,0.45492408117296423,0.4374136734829132,0.3519421463301034,0.7837905727784829,0.06856494035560193,0.12361463391763802,0.6405385729693024,0.8995229902550268,0.7747894099484554,0.37002349355435604,0.5912617445013673,0.8019012021302564,0.18964220122814573,0.43195061034500726,0.6872132766106591,0.9199972063413793,0.22993677826484718,0.645828550345527,0.32833854432703197,0.4980875593367968,0.33723251554998224,0.17822766487338332,0.15750600344620885,0.7064655508965298,0.8189460933216595,0.8061520149319958,0.4609890562937996,0.23458234850780046,0.7071730005460428,0.6207470683100266
0.388721312546628,0.08837957022430398,0.857296273359257,0.6532094391154792,0.3054648722315555,0.9088794656877912,0.6694079033319871,0.860237747761409,0.0,0.31652727716179396,0.669571192827187,0.3945396914880693,0.6772002045811113,0.7194853744534292,0.41086091314744294,0.8226010704418509,0.4898455721053593,0.642067347174331,0.7424448586674165,0.6672002215385334,1.0098118323570435,0.6972255715158657,0.3515717190752847,0.6688586079668718,0.45940766487246437,0.2871641418666446,0.5040435093214128,0.6413484941263627,0.9852560072499348,0.6669696811670799,0.3038217179369432,0.557000203208641,0.5573764575475028,0.59659714472164,0.8908902447508943,0.566422392221525,0.4496868815498778,0.7841668635808999,0.5803845056529175,0.642189644104109,0.3018771802371309,0.8471278562085035,0.9378356759901996,0.2782782016990579,0.8916916636116534,0.3515429777758315,0.6474915907536903,0.5260213458925097,0.8308564308759488,0.13716996872582557,0.054662895527256165,0.1888524961038915,0.7989518443220054,0.6722083331567842,0.27151483312188535,0.17107197122562004,0.5278676832249068,0.6637541264748825,0.9260487696179618,0.2179053504475573,0.16840499753840688,0.29192622545717006,0.543978769823882,0.4261105858628932,0.22574917638013337,0.8145071883779115,0.5849813951564897,0.264182219939863,0.030262348366231477,0.5013848545711929,0.8318732226228137,0.2481931016221432,0.5893447499297247,0.8077932213732586,0.7478884668780934,0.07808683905467222,0.8796433801068002,0.8397105204414345,0.8733221506580068,0.4490557581084841,0.22214825747282882,0.8479482078228936,0.5104541630871064,0.06296196415638536,0.8794731554319112,0.5371642516728126,0.3969872036205389,0.07579615971368985,0.7238356597000006,0.846018767035026,0.8139040615516911,0.47173934511599175,0.7060138687283961,1.0367878341157961,0.7184197195804171,0.867824298104276,0.18110626417828074,0.18451437842366744,0.46109832094702224,0.7833101572791129,0.20469969528733584,0.2661701211819581
0.077080150346032,0.032978277732874206,1.0282654402612983,0.7314920882653687,0.29622647379974976,1.1352063665642838,0.9208115920895449,1.0946225359882766,0.31652727716179396,0.0,0.660344401465344,0.639588607168234,0.883283072033044,0.9732382092779925,0.7247184186357353,1.0360319497889665,0.4437319848855864,0.6943050853249467,0.7376451211142478,0.9545377476312745,1.257278804932552,0.8745047765630486,0.585756587450572,0.9414935504657587,0.5446451301014323,0.4879317658846198,0.7471961386871573,0.742583758960092,1.1916110075306159,0.716879323280124,0.6179584333661771,0.8626657095124076,0.5443980871392352,0.636501471739675,0.98249788262691,0.7346110006554043,0.6232090554038078,0.762226694200142,0.8870249131316509,0.9566976904097801,0.03469513786660811,1.1184763303746428,1.175286513628212,0.2732035761443418,0.8800633762437734,0.6673219719688015,0.9465431928544018,0.8381390743258494,1.074670424751001,0.4491903138259704,0.37117313890480136,0.17988761658413246,1.0528745687018957,0.6390323144641245,0.5570062460362283,0.2103817629047362,0.5127079977086099,0.7609211115456088,1.1632217103313722,0.18417804379683414,0.4019023657290358,0.5894093286785324,0.8496268344207704,0.5064935224510574,0.5265569423871114,1.02741245471397,0.8396566172962798,0.5650741527199656,0.2980994582884395,0.645188503906637,1.0276243272709653,0.5058944466967463,0.8943962657753879,0.9216636266743594,0.8937294534507862,0.3618217931684536,1.1272496582488971,1.0993045920771531,0.9171072002280313,0.3505043083154113,0.5360697020412113,0.9838749754113457,0.8256314007717904,0.3734641530889969,1.1495745907267358,0.835492928431733,0.713335448507362,0.24206860281112103,0.9146755432980903,0.8856864030373052,0.9632407176172323,0.6235219495009695,0.9989456054787701,1.262407627515381,0.9403806597807192,0.8859201764707062,0.4891992289194495,0.288554873651452,0.6423650205753786,0.9632833229063655,0.3894830908284957,0.4764958336821834
0.10082236793983357,0.6928957238201496,0.5459784260952474,0.1907615555830274,0.389975178329291,0.7525965311381673,0.6732835180566,0.743164031632163,0.669571192827187,0.660344401465344,0.0,0.5363672463783368,0.5314522216148335,0.713533872248645,0.8183419556612366,0.6467391557811855,0.2166461102381742,0.1297653836193996,0.07769584066513117,0.8173665477657107,0.9072355059045593,0.4595948696530209,0.5056761892545587,0.7536659089000997,0.24242028633783133,0.4569197675411518,0.5626506404944335,0.2408075251700437,0.7487553249914837,0.129968795147434,0.8458589732680506,1.085324711086148,0.11839797726977105,0.11132922127783272,0.3756168935999461,0.3815567324769894,0.381186375958315,0.11465381576849636,0.8672319602220299,0.9862186480764406,0.6270169934614886,0.8742128503530047,0.8132453441725785,0.4200705299428302,0.2258462798045594,0.8082598569275055,0.8650973943502335,0.8747956328138424,0.75470587257009,0.7531095039044664,0.6847043888117422,0.5512171855810136,0.7688151608756415,0.05097914966819561,0.6205710609571844,0.5416745650406974,0.1506125025480588,0.23855489338431216,0.8030362730277832,0.5223074164774049,0.5370474806361953,0.6656231951297725,0.8362622776622298,0.2607240664621162,0.8409440602011086,0.6393672997416626,0.6367319120913522,0.6695757838942151,0.642118164965802,0.3197585297371136,0.5990089698004584,0.5533488678179598,0.8624088529306028,0.3619454574383466,0.40355932071778594,0.617111699957503,0.8048361736257514,0.8204163903229083,0.26846122108657916,0.3147642450001524,0.7949770155402995,0.44602056294460446,0.9009353516814957,0.6591262568238491,0.8936244695964827,0.7888640011245373,0.8774584145745395,0.6659612995335804,0.5133450875051873,0.2365366270277685,0.45617214097100817,0.33754018706990613,0.8724118650021284,0.852660603317169,0.6045100945639765,0.22642115811408678,0.7926342743384519,0.489292601289226,0.3968881731033067,0.5195130551305138,0.4817132663101465,0.47590555618068253
0.5724871635413555,0.4375094603335361,0.48302904537263386,0.4112158289749403,0.4128736211635055,0.514493747185442,0.28223927952125843,0.46687635751727824,0.3945396914880693,0.639588607168234,0.5363672463783368,0.0,0.2891324810773768,0.3343353803435431,0.29069862997199847,0.42919400580920336,0.4841578773896972,0.4383562153196999,0.5817982964572456,0.33651091413142004,0.6219973672834553,0.32855309121756954,0.0555627132563222,0.3065803463817425,0.30325957172846046,0.15911067507762525,0.11051151144343145,0.3724878968834822,0.5921721226493926,0.45805549599276424,0.36912032854890764,0.5680598832107197,0.47469649106613504,0.42685701393849523,0.5865484717628937,0.22954915935233342,0.1581027037644337,0.6345473245671145,0.33813437252397743,0.4528688879818595,0.6107791212455673,0.480462645754977,0.5456022634001366,0.41371700916250725,0.7073553885249514,0.2984951213073794,0.3570702770526446,0.3385610994152885,0.44043051503721725,0.3702003975249143,0.3623225324657637,0.45994908881530205,0.41427622694069316,0.5684325052250828,0.1486604858611266,0.4292527089941996,0.4631188040334721,0.39380891279479346,0.533683313783572,0.4618531578375154,0.2429213998537108,0.17163450746112552,0.3042412493774043,0.30356429312815436,0.4199663334117896,0.42127509726655504,0.20009665017481243,0.19271532963753704,0.38914378253571014,0.22737615242943016,0.44418414463295564,0.1464548355744192,0.33613471187957117,0.48982279884559343,0.40385066346730975,0.31738929157094403,0.4913367882918998,0.459831497425037,0.6254834554568218,0.5260964327758625,0.35651942345245924,0.5031893437682972,0.3654030544166872,0.3382861424307261,0.5109730082824014,0.2619333398195699,0.3639174502892606,0.45312974526601907,0.3427569596476879,0.6076245433120255,0.4597469980536469,0.2025017995343165,0.3886740986556932,0.6425555603656957,0.324281147627394,0.6515768788098333,0.3864872749788676,0.3538743039806715,0.14808096001115495,0.4064810687733784,0.25101849763429046,0.16506149545680768
