X,Y,0,1,2,3,4,5,6,7,8,9
0.35837945052833975,0.15844994683421643,0.0,0.43719008962265643,0.6613298214070286,0.7356859347232926,0.30224264787676375,0.37094285641830604,0.5035004696948928,0.4163121557090761,0.6591551256413299,0.2686590868930456
0.12354143864361411,0.5272131264472247,0.43719008962265643,0.0,0.8510595128878776,0.6358787498733348,0.6547946776793281,0.5301804105671647,0.07225634022991892,0.43224503805327974,0.9030749103884624,0.1730104045716049
0.9673493607539329,0.4163506663409393,0.6613298214070286,0.8510595128878776,0.0,0.4851145148548982,0.40459882292926463,0.3290822723543033,0.9171511947046336,0.4256645706032677,0.11169721177366206,0.7797161476785325
0.6906597940180871,0.8148214634922905,0.7356859347232926,0.6358787498733348,0.4851145148548982,0.0,0.6629409596186459,0.41658599450855655,0.6757536963265061,0.3196827534596705,0.5924565792901769,0.6722293969185448
0.660564779935478,0.15256395612264306,0.30224264787676375,0.6547946776793281,0.40459882292926463,0.6629409596186459,0.0,0.24990386122203395,0.7269833817875067,0.38688207039044015,0.37395928034600956,0.5179185153910232
0.6386023065054538,0.4015008750690241,0.37094285641830604,0.5301804105671647,0.3290822723543033,0.41658599450855655,0.24990386122203395,0.0,0.599115895671919,0.14868739886266452,0.3729050499868557,0.4507262540372866
0.0624583277820987,0.5658114718897643,0.5035004696948928,0.07225634022991892,0.9171511947046336,0.6757536963265061,0.7269833817875067,0.599115895671919,0.0,0.49500882294643356,0.9719269105556346,0.23564886628804918
0.5557807381125465,0.524985814998896,0.4163121557090761,0.43224503805327974,0.4256645706032677,0.3196827534596705,0.38688207039044015,0.14868739886266452,0.49500882294643356,0.0,0.4937018816030043,0.39913101636392156
0.9999874441521976,0.3095282780971904,0.6591551256413299,0.9030749103884624,0.11169721177366206,0.5924565792901769,0.37395928034600956,0.3729050499868557,0.9719269105556346,0.4937018816030043,0.0,0.8128440833501557
0.1891876474104236,0.3671407198164288,0.2686590868930456,0.1730104045716049,0.7797161476785325,0.6722293969185448,0.5179185153910232,0.4507262540372866,0.23564886628804918,0.39913101636392156,0.8128440833501557,0.0
