X,Y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.4398923762061223,0.6496403365557099,0.0,0.4094430236526552,0.5698962231245357,0.34882294358033034,0.602533539744451,0.46347324248916505,0.391285075050115,0.5792513990522735,0.2749370831560809,0.4699100900864767,0.19928361150516213,0.3167532007224234,0.391262258355015,0.19809676536528578,0.5531431355862096,0.557390040363347,0.5404970264867551,0.24864040329646311,0.21044167407134787,0.399158769313306,0.5291035006854222,0.3379756651990109,0.34944833654630025,0.6425884730840337,0.37445735376361,0.6750294258644801,0.34220768562822745,0.32698822334388294,0.5350276712403488,0.2034376756368583,0.27158690353775394,0.4930114037910499,0.4303782912364833,0.4719927115880459,0.16186667268364233,0.5109483460190262,0.6357097829174838,0.12000726238762993,0.6371681133885132,0.6596483995044709,0.6787270965532057,0.37674843047750334,0.10858174665628771,0.1872820795184863,0.40945850413965074,0.43413522332123167,0.5600390559907918,0.3732331092597269,0.3359884089659373,0.19055629227685594
0.03498464505394705,0.7104130185026712,0.4094430236526552,0.0,0.9387110866397618,0.5197899395552789,0.9945340265506204,0.6951116671499142,0.1260475825229261,0.8907454902625219,0.25851144024092004,0.8793002499144346,0.38255365609483893,0.5146505581192704,0.31266925627693276,0.24855789212916915,0.6824965371764519,0.9025513704107088,0.9324587609740518,0.6506997771407281,0.261956148838024,0.2943672986259305,0.802167933647297,0.7275860184493446,0.5177616512479857,0.671805285746269,0.23960047779039764,1.0380962379555054,0.662017706539746,0.45767896203971414,0.8946173862453994,0.5995227774688525,0.2574516045382321,0.8945556059846969,0.20174853264930998,0.35460442990634516,0.5041787748672271,0.5344957732299122,1.02674183372818,0.28943703540331095,0.905659487364987,1.0242580543579585,0.9470594582162809,0.7780259478668504,0.3159530491968557,0.47048997309224977,0.2158428996934079,0.7997407541932064,0.9226002090484305,0.7544004631397361,0.6415195010634959,0.5761733202412257
0.8625699795118378,0.2673768818607224,0.5698962231245357,0.9387110866397618,0.0,0.8295291484291939,0.12559677139182227,0.375525715392963,0.8691419156119002,0.18675316410707166,0.844175793146297,0.3050032387475882,0.7428239368096092,0.7927462412116559,0.955809220902566,0.6902333115618339,0.5394925330199173,0.6951533798594841,0.5204319608925044,0.4576697411309615,0.6793597913238955,0.9661063476520335,0.28287049971910916,0.4973876878110591,0.8317192996319601,0.7033901903823786,0.9442602094619449,0.10584550079728934,0.6666468521694203,0.8409435302435307,0.644887254139021,0.36961412867182397,0.8409247634357604,0.4448728397352948,0.8637044791955957,0.7984642214336061,0.43603911348520213,0.6699972526497598,0.13757607119032522,0.6733638581969849,0.30127289542154173,0.09005885795920884,0.3151460474667267,0.23700083075808853,0.6311684358751184,0.4701270656903952,0.8342013699169585,0.5914368297412836,0.6467555755073614,0.5301634847470853,0.6870723266744266,0.37941180166045685
0.46843734850270113,0.9972933683627601,0.34882294358033034,0.5197899395552789,0.8295291484291939,0.0,0.8161103705899484,0.8082565628360975,0.5841395421418918,0.8903285744513708,0.26131375638848164,0.6096255750147008,0.17102846404818425,0.036923592577532964,0.25778459627937517,0.46290681406960493,0.9012061710903677,0.43497644567627475,0.5429973272382983,0.3766747292609976,0.48901471390138346,0.28099136867754226,0.8609997797628459,0.38047959721914293,0.0031294802541769907,0.9802094376663334,0.31179090501005324,0.9332295012824764,0.21970079359765962,0.06404489414565676,0.44690881298535473,0.4822386669962716,0.26250691877363785,0.5447712584673721,0.6543194912093533,0.7541680452091735,0.5016360134529526,0.841912319229614,0.8482987625489122,0.36075731244117176,0.9657110403542819,0.9170261173302436,1.0056301927950897,0.5959660371773465,0.40322541547283464,0.5359220243929407,0.6463639757105535,0.3794197351317147,0.4753919387929509,0.3773763226689108,0.1907571316773872,0.4910580427554962
0.9604038020134498,0.3461365933810977,0.602533539744451,0.9945340265506204,0.12559677139182227,0.8161103705899484,0.0,0.4908608166834171,0.9376920874896502,0.312276677812468,0.8694667501060757,0.23082262268493076,0.7540336432969241,0.7802696037400152,0.9727420996162025,0.7491326168203637,0.658144853499591,0.6180505621327601,0.43151377542773384,0.4398254723008804,0.7424058967309666,0.985671164519147,0.40596954291886794,0.4541916661987944,0.8186132189777098,0.8215811495143098,0.9705636584136181,0.16168991509657013,0.6307769001970722,0.8368716178026868,0.5671340588112055,0.3997575729398274,0.8665217661233454,0.36236161278073764,0.9412870411121885,0.8912717361341924,0.4924349332197306,0.7782144904197479,0.03340352148253307,0.7155511187380003,0.4261221299596122,0.1494221601836837,0.4377198283592519,0.22983234666784758,0.6797909729582364,0.5383007901195788,0.9124785303196727,0.529859374538599,0.5643823445921083,0.47897614594957577,0.6546076970530892,0.4192365457971344
0.4952122484724131,0.18948040975214553,0.46347324248916505,0.6951116671499142,0.375525715392963,0.8082565628360975,0.4908608166834171,0.0,0.5931745289950867,0.23171498246912914,0.7043215724014241,0.5575077483731037,0.661843000196306,0.7740399269191756,0.8282453879833043,0.46743442778216504,0.1698479552853042,0.8725271348101781,0.7527497608218857,0.5347976887380204,0.4446310983211151,0.8295382398355481,0.11887337965984908,0.6243658221870795,0.8092222527699088,0.3314545255103515,0.7895254144736085,0.4362926496755949,0.7359680456559445,0.7904104959404188,0.8304752489603032,0.3644377587994657,0.7005662136584793,0.6757585215263756,0.5615042651833118,0.4579315690564702,0.30672598497316134,0.29952565016917015,0.5104184029483759,0.5090659112131288,0.21184085650602466,0.4286924122448723,0.25246871975544927,0.41475281725867286,0.4552881958912006,0.2795492926351728,0.5320887854975537,0.743148984884178,0.8445034806936427,0.6684248068612345,0.7432226034042769,0.3395367454386756
0.05385275943901413,0.5857856245660816,0.391285075050115,0.1260475825229261,0.8691419156119002,0.5841395421418918,0.9376920874896502,0.5931745289950867,0.0,0.8013631353182412,0.33083223414443047,0.8492517151635458,0.42646137103008114,0.5717569456995409,0.41369387772214966,0.19767619928778485,0.564572654644115,0.9275425072716917,0.9311414876729619,0.639924506633456,0.19731419312384943,0.3988703566124811,0.7053150268314404,0.7271937243008494,0.5826171123042405,0.5463132110521417,0.3429894190680967,0.9639763331423394,0.6919252873347811,0.5265395641615052,0.9128299100263682,0.5569218940536905,0.328575756469132,0.8840560950530711,0.07981707542482852,0.2288375761921074,0.4466132712998958,0.41043468112885156,0.9686784821282343,0.2797578224416341,0.8050064176295078,0.9510787588854972,0.8454979098905567,0.7335547506463369,0.2843585463162463,0.40043609694731874,0.0899559110611193,0.8139009744832245,0.9395908350109606,0.7596052359693676,0.6754921814899021,0.5287454670154432
0.7224114954924248,0.14395750063806845,0.5792513990522735,0.8907454902625219,0.18675316410707166,0.8903285744513708,0.312276677812468,0.23171498246912914,0.8013631353182412,0.0,0.8487445118019974,0.46243630078061393,0.7729313991069563,0.8536841444930506,0.9690699113861696,0.6474875054478273,0.37615502431834985,0.836937391114653,0.6785228356571787,0.5466400019995095,0.6299101380079399,0.975096103398944,0.11606798719245114,0.6116107973561765,0.8920159729436157,0.5381155204958081,0.943676851816507,0.21348140367605764,0.7629317937516062,0.888501180698745,0.7886604720136858,0.40810571265143536,0.8451557275634511,0.6001004446289703,0.7797129436958707,0.6872152522613414,0.4212310302162452,0.5295644314050643,0.32118617736197463,0.6598725354591759,0.11631017653104488,0.20933257091590557,0.13859784500166883,0.3509298810310166,0.609850565491878,0.4291095467055431,0.7498898571794969,0.7201961997274146,0.7951731047639429,0.6508883908487884,0.778281638567439,0.4014776863881014
0.2522131828545482,0.8505555427429873,0.2749370831560809,0.25851144024092004,0.844175793146297,0.26131375638848164,0.8694667501060757,0.7043215724014241,0.33083223414443047,0.8487445118019974,0.0,0.70876206863131,0.1416114554932261,0.25704129142461646,0.12395592831001957,0.26219610603049315,0.7526028044884241,0.6591083466382183,0.7165258415957907,0.46216037259251264,0.2905311938349756,0.12663770439573244,0.7873038487525901,0.5180450585820069,0.25931881866985235,0.7958251701330948,0.10109868994100038,0.949560826978737,0.41910936089951506,0.19973476910956875,0.6574319392653054,0.4753955050812961,0.0037650692988741743,0.6923296359488177,0.40598867050212095,0.5259582378585573,0.4275319015348033,0.6522769222544206,0.9028568521641436,0.19526734571672721,0.8961951828637725,0.9340811463177535,0.9384044321077043,0.6401436167783784,0.24904192984085655,0.42893690676659296,0.40309489135227994,0.5689369630832534,0.6861072819829251,0.535992122996604,0.39555666990288835,0.46527843714119566
0.9029520284520238,0.5696950350866091,0.4699100900864767,0.8793002499144346,0.3050032387475882,0.6096255750147008,0.23082262268493076,0.5575077483731037,0.8492517151635458,0.46243630078061393,0.70876206863131,0.0,0.5782309975011488,0.5755524189519192,0.7972076549864673,0.6517071874571785,0.7240982920307549,0.3917212770741201,0.2169961513977822,0.2483312022702166,0.6535436667396585,0.8133115009314873,0.5160077246549143,0.23275068169920915,0.612375802113977,0.877017362105281,0.8080026029072339,0.38370693697079516,0.4094982012396571,0.6395147366057754,0.34106739324833746,0.2963590357203509,0.7063770975307412,0.1400321276681557,0.871834557814569,0.860335927640051,0.41808047879914306,0.7975419472834644,0.2578136978477343,0.5899016800753142,0.5764182186527962,0.3689993700313313,0.6008408124913186,0.14561522663903076,0.5682851445121881,0.4802700058879687,0.8458365486373592,0.2990795721738658,0.34186103030714204,0.2515202424621322,0.4352922852917744,0.32861117934818296
0.39364797108921,0.8434841211089508,0.19928361150516213,0.38255365609483893,0.7428239368096092,0.17102846404818425,0.7540336432969241,0.661843000196306,0.42646137103008114,0.7729313991069563,0.1416114554932261,0.5782309975011488,0.0,0.1496535938654653,0.21990913000656706,0.2920457271692834,0.7407480800812961,0.5217853164541475,0.5751529285078426,0.3299192118700201,0.3180041439432785,0.23515025232965317,0.7278526632696186,0.3782517342130885,0.17051496755921458,0.812024107407695,0.23343892726434834,0.8486381363854791,0.2809345129570255,0.13243998406996058,0.5176244962662019,0.37524956960656913,0.14043456695168566,0.5529492158531288,0.4919164597813815,0.584362787026564,0.36079215911961265,0.6725016159099484,0.7873532071773559,0.1898997849569266,0.8355489672259061,0.8327206552023857,0.8768792955170428,0.5245246580760478,0.23430340627744153,0.38327420412640956,0.4814609724255472,0.4276866103384604,0.5461573627149386,0.39472482699140893,0.25927722141543996,0.37362756322901886
0.4831469788532323,0.9634262978696929,0.3167532007224234,0.5146505581192704,0.7927462412116559,0.036923592577532964,0.7802696037400152,0.7740399269191756,0.5717569456995409,0.8536841444930506,0.25704129142461646,0.5755524189519192,0.1496535938654653,0.0,0.27085262559537293,0.4408277700951429,0.8698102615928859,0.41878943220519743,0.5164507880308866,0.34059798538145275,0.466179303576872,0.2933283211202162,0.8252634572071949,0.34793289875906563,0.038986909800997706,0.952176180874054,0.31838646222493977,0.8965359477496035,0.19367800531184048,0.07569424333656537,0.42700048169269456,0.4455790713178669,0.25771981725931553,0.5147071252609584,0.6396903268662274,0.733852585299769,0.46731640021671855,0.815010446636348,0.8125554663597813,0.33693914464317315,0.929679419790457,0.8803342323249549,0.9694839344085079,0.5594416686656898,0.37685923100363833,0.5033251681189691,0.6302425319686191,0.3542160071162723,0.45574003353342496,0.3471988804761562,0.1651679909276401,0.45480838047506217
0.21233164162822638,0.9679205069896137,0.391262258355015,0.31266925627693276,0.955809220902566,0.25778459627937517,0.9727420996162025,0.8282453879833043,0.41369387772214966,0.9690699113861696,0.12395592831001957,0.7972076549864673,0.21990913000656706,0.27085262559537293,0.0,0.3815770041283396,0.8744463885971818,0.6896306246542656,0.7763689004638904,0.5489511388548137,0.4095714415130398,0.0236120540169166,0.9102255260098837,0.5890022183699718,0.2548964095255306,0.9111014547246346,0.07309394041391287,1.0615822965950616,0.4597837978087785,0.19615898545804336,0.6969027177410045,0.5862228684809244,0.12771696932071944,0.7631283880346276,0.4929274538819348,0.6270113377720403,0.548094568760974,0.7673822585787334,1.006111945010708,0.31917948734603446,1.0191190372526704,1.0458679938135476,1.061271812000632,0.7429555322677107,0.3729844190478364,0.5522880896124704,0.4957369351534212,0.6187360957167108,0.7257272149259119,0.5991092366556509,0.43251617477983334,0.5794479205346785
0.25151218985238455,0.5883603737822215,0.19809676536528578,0.24855789212916915,0.6902333115618339,0.46290681406960493,0.7491326168203637,0.46743442778216504,0.19767619928778485,0.6474875054478273,0.26219610603049315,0.6517071874571785,0.2920457271692834,0.4408277700951429,0.3815770041283396,0.0,0.49383149189402914,0.7498100599948883,0.73818135765456,0.44542785086408554,0.028395996712696565,0.37747560570569855,0.5660142494104636,0.5360724181401648,0.4622676468581736,0.5346943402360417,0.3306613759619803,0.7895756841818948,0.522968382025505,0.41733916655108927,0.730370736691756,0.36086005384848396,0.25858323986161225,0.6883548943527721,0.23234917968424032,0.2941931470369588,0.2569744176576525,0.39161528436447424,0.7809258059771462,0.10581433460770343,0.6726714020234374,0.7757080560380963,0.7147816129101848,0.5386741494256599,0.08951541066038107,0.22239351118501083,0.2122988022579575,0.629921552496812,0.7560488345249871,0.570952795794412,0.5110405365220267,0.33415556488081327
0.34837184870732096,0.10412102297232717,0.5531431355862096,0.6824965371764519,0.5394925330199173,0.9012061710903677,0.658144853499591,0.1698479552853042,0.564572654644115,0.37615502431834985,0.7526028044884241,0.7240982920307549,0.7407480800812961,0.8698102615928859,0.8744463885971818,0.49383149189402914,0.0,1.020480921585925,0.9131598233358058,0.6752998996432262,0.4665181881037108,0.8711886393152033,0.2616306965879234,0.7702210870185068,0.9016639828477773,0.16391420880242158,0.8242124210363614,0.5889938191871025,0.8621589256020222,0.8730468173051461,0.9811066366210083,0.5040586787864217,0.7488816429142544,0.8375148876109958,0.5127958494962284,0.37698420901814533,0.4173308707036153,0.18049578290923043,0.6761055806629057,0.5644417201681026,0.31078312458538226,0.5835162798604515,0.34005031692662196,0.5797655000378291,0.512252632470194,0.36858589607934694,0.48640374747552323,0.889296273048008,0.997202304654584,0.8145990235856341,0.8652807334910331,0.4740713846470862
0.9019315811719909,0.9614149830084991,0.557390040363347,0.9025513704107088,0.6951533798594841,0.43497644567627475,0.6180505621327601,0.8725271348101781,0.9275425072716917,0.836937391114653,0.6591083466382183,0.3917212770741201,0.5217853164541475,0.41878943220519743,0.6896306246542656,0.7498100599948883,1.020480921585925,0.0,0.19431515722865011,0.3477582449543049,0.7660271158386601,0.7121011255572518,0.8659867370956345,0.2503506963984495,0.43804634200240655,1.1501178584588474,0.7343259933229691,0.7749278049528192,0.24086782472821222,0.49376235829176585,0.050916702741891154,0.5169013296709866,0.6586996355763765,0.25572810880766483,0.9795785112935954,1.0286848380459994,0.6204752363320958,1.0378583536411743,0.6411093774426937,0.6506112694400396,0.9447877079437714,0.7604460158535372,0.9746117576392631,0.4867057835077348,0.6624003116300288,0.6835110735419224,0.9616920618170345,0.1317570608003111,0.06155266683473727,0.20600110206108294,0.26355482644778117,0.548387823743577
0.9650178683414242,0.7776256995886794,0.5404970264867551,0.9324587609740518,0.5204319608925044,0.5429973272382983,0.43151377542773384,0.7527497608218857,0.9311414876729619,0.6785228356571787,0.7165258415957907,0.2169961513977822,0.5751529285078426,0.5164507880308866,0.7763689004638904,0.73818135765456,0.9131598233358058,0.19431515722865011,0.0,0.29327885778311025,0.7478900891865595,0.7965262674159418,0.7251014641541337,0.2051008715116098,0.5460973288156475,1.0572430957892711,0.8062413724248594,0.59152476493436,0.32335241936027487,0.5906496026064519,0.14525437470831673,0.4307397410820323,0.7151288631033696,0.07887673939357007,0.9698024821121801,0.9894537116536521,0.5509429208312874,0.9614432976263462,0.4521823881577171,0.6530160091832825,0.7915011450697954,0.5778200068950244,0.8170853300442891,0.3414391460094718,0.6488337178582883,0.6168191821156448,0.9474935630868362,0.1645204520512591,0.13555326987851232,0.18059878780884978,0.3522606626597544,0.4653827665932759
0.6853430809691342,0.6893392242324269,0.24864040329646311,0.6506997771407281,0.4576697411309615,0.3766747292609976,0.4398254723008804,0.5347976887380204,0.639924506633456,0.5466400019995095,0.46216037259251264,0.2483312022702166,0.3299192118700201,0.34059798538145275,0.5489511388548137,0.44542785086408554,0.6752998996432262,0.3477582449543049,0.29327885778311025,0.0,0.4546381814420658,0.5649805128050503,0.5476417474861291,0.099926346901601,0.3791162889721706,0.8023696899376751,0.5605425595705607,0.5593615519405425,0.21630574834598776,0.3979723339126506,0.31320731732306845,0.1716338670544404,0.45993112798293745,0.24484226148031138,0.6766525054511355,0.6998348249175361,0.27373188543243443,0.691600682246066,0.4722829751606869,0.36468877303105807,0.6404445675352272,0.5431704841087279,0.6760692515643375,0.22120664707246807,0.3563457199875743,0.3380144131873737,0.654218192529095,0.2160163364631292,0.3337394566322991,0.142940443061378,0.23280798631410501,0.2014322997130599
0.24947972551016362,0.5600372080339321,0.21044167407134787,0.261956148838024,0.6793597913238955,0.48901471390138346,0.7424058967309666,0.4446310983211151,0.19731419312384943,0.6299101380079399,0.2905311938349756,0.6535436667396585,0.3180041439432785,0.466179303576872,0.4095714415130398,0.028395996712696565,0.4665181881037108,0.7660271158386601,0.7478900891865595,0.4546381814420658,0.0,0.405140273005581,0.5455669202464697,0.5474064358245396,0.48844712329065354,0.5063236711103223,0.35770855171940097,0.7773464531677953,0.5421502688612834,0.44443618429637244,0.7450995886287607,0.3598655147264026,0.2869253760548627,0.6957913870479717,0.22224134832407005,0.27117413628872167,0.2501913540273223,0.3632961081567117,0.7738077444219282,0.12958763575031543,0.6514709490634534,0.7637639080359742,0.6934491719000516,0.5362405611296552,0.10365459519899531,0.20946756186889362,0.19967886201610394,0.6443296018331959,0.77033504630066,0.5835133571747289,0.5312558604450957,0.331433342287699
